"player_api_id","player_name","overall_rating","gk_rating","appearances","league_no"
"2978",37389,"Sebastian Freis",72,52,95,1
"2979",37390,"Edmond Kapllani",71,123,6,1
"2980",37401,"Khalid Boulahrouz",83,126,74,3
"2981",37408,"Igor Gabilondo",76,120,45,1
"2982",37410,"Javier Martinez",85,45,174,2
"2983",37411,"Jose Manuel Jurado",80,47,119,3
"2984",37412,"Sergio Aguero",88,59,221,2
"2985",37413,"Giourkas Seitaridis",77,150,10,1
"2986",37416,"Diego Rivas",74,63,31,1
"2987",37417,"Fabio Felicio",70,142,4,1
"2988",37419,"Juanito",73,150,62,1
"2989",37421,"Claudio Bravo",83,416,212,1
"2990",37422,"Abella Perez Damia",74,80,127,1
"2991",37423,"Hipolito Poli",71,155,16,1
"2992",37425,"Francisco Maldonado",70,137,15,1
"2993",37426,"Fernando Vega",69,141,31,1
"2994",37427,"Mario Alvarez",76,138,74,1
"2995",37428,"Gabriel Tamas",75,135,36,1
"2996",37429,"Nene",83,48,144,2
"2997",37434,"Iago Bouzon",79,100,31,1
"2998",37435,"Diego Rodolfo Placente",73,87,9,1
"2999",37436,"Santi Cazorla",85,42,229,2
"3000",37439,"Dudu Aouate",78,389,159,1
"3001",37440,"Cesar Arzo",76,154,95,2
"3002",37441,"Joan Verdu",80,53,194,2
"3003",37442,"Alvaro Arbeloa",82,46,158,2
"3004",37443,"Sergio Rodri",72,54,14,1
"3005",37445,"Cristian Hidalgo",72,147,5,1
"3006",37446,"Ivan Sanchez Riki",78,135,79,1
"3007",37447,"Pablo Alvarez",73,149,34,1
"3008",37448,"Jesus Vazquez",76,144,30,1
"3009",37449,"Juan Rodriguez",77,148,186,1
"3010",37450,"Duda",79,154,142,1
"3011",37451,"Alberto Lopo",80,51,169,1
"3012",37452,"Rodolfo Bodipo Diaz",77,133,20,1
"3013",37455,"Francisco Rufete",77,155,11,1
"3014",37456,"David Cobeno",75,378,28,1
"3015",37457,"Francesco Tavano",79,130,33,1
"3016",37459,"David Silva",88,57,217,2
"3017",37461,"Jaime Gavilan",82,150,87,1
"3018",37466,"Anthony Le Tallec",75,55,101,1
"3019",37468,"Lucas Matias Licht",76,116,28,1
"3020",37469,"Juan Albin",78,145,44,1
"3021",37470,"David Cortes",75,141,92,1
"3022",37471,"Francisco Javier Casquero",77,162,90,1
"3023",37473,"Cosmin Contra",76,139,13,1
"3024",37474,"Manu del Moral",78,123,143,1
"3025",37475,"Jose Enrique",80,69,126,1
"3026",37477,"Nihat Kahveci",82,141,8,1
"3027",37478,"Robert Pires",84,47,39,2
"3028",37479,"Alexis",80,138,173,1
"3029",37480,"Cani",79,46,136,1
"3030",37482,"Gerard Pique",88,58,209,1
"3031",37483,"Albert Meyong Ze",79,95,57,1
"3032",37484,"Juanfran Garcia",74,39,149,1
"3033",37488,"Manolo Gaspar,28",71,142,28,1
"3034",37489,"Nino",77,131,86,1
"3035",37491,"Fernando Varela",76,148,42,1
"3036",37492,"Jordi Lopez Felpeto",73,158,15,1
"3037",37496,"Ariza Makukula",75,88,6,2
"3038",37497,"Javier Portillo",80,131,17,1
"3039",37498,"David Generelo",73,141,1,1
"3040",37499,"Antonio Filippini",73,109,31,1
"3041",37503,"Albano Benjamin Bizzarri",80,402,108,1
"3042",37506,"Roberto Soldado",84,50,193,2
"3043",37507,"Hector Font",78,143,8,1
"3044",37508,"Massimo Paci",72,53,82,1
"3045",37510,"Momo",75,139,37,1
"3046",37511,"Juan Jesus Calatayud",76,377,38,1
"3047",37512,"Gonzalo Colsa",79,152,98,1
"3048",37515,"Aleksandar Lukovic",78,151,53,1
"3049",37520,"Michele Paolucci",74,99,23,1
"3050",37521,"Stefano Guberti",77,60,45,1
"3051",37522,"Simone Pesce",70,140,20,1
"3052",37523,"Viktor Boudianski",73,156,1,1
"3053",37525,"Paolo Zanetti",77,122,18,1
"3054",37526,"Salvatore Bocchetti",79,59,58,1
"3055",37529,"Marcus Andreasson",63,68,2,1
"3056",37532,"Henning Hauger",75,58,1,1
"3057",37537,"Luigi Giorgi",72,53,54,1
"3058",37541,"Daniele Galloppa",77,55,115,1
"3059",37545,"David Pizarro",82,151,149,2
"3060",37548,"Carlos Martins",79,50,96,2
"3061",37549,"Joao Moutinho",84,69,210,2
"3062",37550,"Hugo Almeida",79,127,52,2
"3063",37552,"Kevin Phillips",81,110,7,1
"3064",37553,"Jean-Alain Boumsong",77,47,47,1
"3065",37554,"Guillaume Hoarau",79,57,139,2
"3066",37558,"Dimitar Rangelov",74,118,72,2
"3067",37560,"Benoit Lesoimier",72,54,77,1
"3068",37567,"Johan Cavalli",71,57,75,1
"3069",37576,"Javier Saviola",81,126,84,3
"3070",37577,"Walid Regragui",67,144,15,1
"3071",37579,"Tono",79,387,175,1
"3072",37580,"Javier Balboa",74,150,53,1
"3073",37581,"Ezequiel Garay",83,60,125,2
"3074",37597,"Pedro Lopez",75,141,147,1
"3075",37604,"Fernando Amorebieta",81,50,135,2
"3076",37605,"Joseba Garmendia",69,47,5,1
"3077",37622,"Mane",76,55,140,1
"3078",37623,"Roberto",80,397,113,2
"3079",37631,"Mario Suarez",80,56,150,3
"3080",37643,"Oleguer",83,121,18,1
"3081",37645,"Andrea Orlandi",71,49,2,1
"3082",37651,"Ludovic Sylvestre",70,115,6,1
"3083",37653,"Oriol Riera",73,53,60,1
"3084",37654,"Paco Montanes",75,57,51,1
"3085",37656,"Ruben",75,378,110,1
"3086",37657,"Izidoro Gomez",68,61,11,1
"3087",37666,"Juande",69,56,15,2
"3088",37667,"Melli",74,142,64,2
"3089",37672,"Victoriano Rivas Nano",74,95,52,1
"3090",37678,"Tobias Sippel",74,368,38,1
"3091",37681,"Josh Simpson",74,44,7,1
"3092",37684,"Daniel de Ridder",73,137,55,3
"3093",37718,"Sergio Fernandez",75,89,81,1
"3094",37721,"Roberto Sousa",71,144,84,1
"3095",37731,"Florian Heller",69,39,33,1
"3096",37733,"Marco Kurth",64,125,8,1
"3097",37753,"Francis Dickoh",69,128,50,3
"3098",37754,"Carlos Diogo",76,137,46,1
"3099",37755,"Stephen Dobbie",71,65,3,1
"3100",37756,"Johan Audel",78,123,73,1
"3101",37760,"Nikos Liberopoulos",76,43,37,1
"3102",37762,"Jan Vertonghen",82,44,216,2
"3103",37764,"Andre Ooijer",80,81,62,2
"3104",37767,"Giuseppe Sculli",78,51,106,1
"3105",37768,"Ciro Capuano",73,156,89,1
"3106",37770,"Kasper Schmeichel",78,399,62,1
"3107",37774,"Gary Harkins",69,54,107,1
"3108",37779,"Lewis Grabban",69,60,7,1
"3109",37780,"Darren Randolph",73,369,117,2
"3110",37783,"Edu",74,49,29,1
"3111",37787,"Joris Mathijsen",80,140,169,3
"3112",37789,"Robbert Schilder",73,43,186,1
"3113",37791,"Mathieu Berson",72,146,22,1
"3114",37793,"Antonio Tomas",74,141,61,1
"3115",37798,"Jan Vennegoor of Hesselink",85,136,32,2
"3116",37799,"Obafemi Martins",83,126,49,3
"3117",37804,"Nicolas Anelka",85,115,105,1
"3118",37806,"Gil Vermouth",70,40,15,1
"3119",37811,"Marco Ritzberger",53,116,13,1
"3120",37823,"Enar Jaeaeger",66,51,2,1
"3121",37824,"Joaquin",88,166,167,2
"3122",37839,"Bart Deelkens",64,319,22,1
"3123",37841,"Marc Hendrikx",61,46,13,1
"3124",37844,"Vilmos Vanczak",68,130,199,1
"3125",37845,"Xisco",75,97,16,2
"3126",37854,"Frank Boeckx",68,347,24,1
"3127",37858,"Jeroen Simaeys",72,56,70,1
"3128",37861,"Landry Mulemo",67,133,63,1
"3129",37865,"Nicky Hayen",63,58,8,1
"3130",37866,"Peter Delorge",65,58,67,1
"3131",37868,"Simon Mignolet",82,399,223,2
"3132",37871,"Jonathan Soriano",78,101,1,1
"3133",37879,"Marc Torrejon Moya",76,145,111,2
"3134",37886,"Karel D'Haene",69,54,128,1
"3135",37887,"Loris Reina",65,93,15,1
"3136",37889,"Bart Buysse",68,48,87,2
"3137",37893,"Ludwig van Nieuwenhuyze",66,46,46,1
"3138",37900,"Sammy Bossuyt",72,352,180,1
"3139",37902,"Stijn Meert",66,149,13,1
"3140",37903,"Stijn Minne",65,48,45,1
"3141",37909,"Tony Sergeant",68,103,23,1
"3142",37916,"Miguel Robuste",70,56,4,1
"3143",37920,"Albert Riera",82,147,33,1
"3144",37937,"Davino Verhulst",70,354,100,2
"3145",37943,"Kristof Lardenoit",63,57,17,1
"3146",37944,"Laurent Macquet",68,117,6,1
"3147",37945,"Mahamadou Dissa",63,50,30,1
"3148",37950,"Gervinho",84,59,183,3
"3149",37952,"Dieter van Tornhout",64,39,7,1
"3150",37953,"Gunther Vanaudenaerde",65,43,78,1
"3151",37957,"Sergiy Serebrennikov",69,115,32,1
"3152",37963,"Jorn Vermeulen",64,59,36,1
"3153",37965,"Birger Maertens",71,142,98,2
"3154",37967,"Daniel Chavez",67,75,13,1
"3155",37968,"Elrio van Heerden",70,50,12,1
"3156",37970,"Manuel Lara Martinez,26",71,145,26,1
"3157",37971,"Glenn Verbauwhede",68,346,63,1
"3158",37972,"Gregory Dufer",68,144,39,1
"3159",37978,"Jeanvion Yulu-Matondo",71,122,17,2
"3160",37979,"Jonathan Blondel",73,138,60,1
"3161",37981,"Kevin Roelandts",69,143,43,1
"3162",37983,"Koen Daerden",74,109,39,1
"3163",37984,"Mannaseh Ishiaku",73,119,14,2
"3164",37986,"Mustapha Diallo",71,56,55,1
"3165",37988,"Philippe Clement",76,141,55,1
"3166",37990,"Stijn Stijnen",73,355,81,1
"3167",37993,"Yves Lenaerts",65,324,10,1
"3168",37996,"Mustapha Riga",75,118,2,1
"3169",38004,"Carmelo Gonzalez",74,49,51,1
"3170",38008,"Txomin Nagore",72,150,33,1
"3171",38025,"Nacho Perez",75,150,94,1
"3172",38035,"Fernandez Aitor Tornavaca,29",77,147,29,1
"3173",38036,"Rafael Barber",71,141,20,1
"3174",38044,"Ikechukwu Uche",81,119,98,1
"3175",38060,"Edgar Alvarez",77,165,59,1
"3176",38064,"Francisco Molinero",73,49,15,1
"3177",38065,"Jose Antonio Garcia Calvo",76,110,19,1
"3178",38066,"Jeff Strasser",73,124,3,1
"3179",38067,"Chris Gunter",73,56,22,1
"3180",38071,"Kevin Kyle",72,63,56,1
"3181",38076,"Hamed Namouchi",63,62,4,2
"3182",38077,"Sam Parkin",70,67,30,1
"3183",38084,"Mateja Kezman",83,113,9,1
"3184",38092,"Mark Stewart",62,73,18,1
"3185",38098,"Andre-Pierre Gignac",82,155,188,1
"3186",38100,"Anilton",66,37,33,1
"3187",38103,"Edwin de Graaf",69,126,73,2
"3188",38108,"Habib Bamogo",74,96,34,1
"3189",38111,"Jeremy Henin",67,49,15,1
"3190",38113,"Claudio Lito",71,124,41,1
"3191",38118,"Nicolas Andres Cordova",75,166,17,1
"3192",38122,"Adriano Russo",68,50,9,1
"3193",38131,"Alejandro Alfaro",75,42,69,1
"3194",38136,"Carlos Reina Aranda",74,125,77,1
"3195",38138,"David Prieto",69,131,33,1
"3196",38139,"Diego Capel",81,46,117,3
"3197",38148,"Jose Angel Crespo",70,45,65,3
"3198",38151,"Lolo",73,46,106,1
"3199",38160,"Marti Soler",75,150,134,1
"3200",38162,"Alves Justino Jorge Luiz,28",70,54,28,1
"3201",38167,"Thomas Kleine",74,130,24,1
"3202",38170,"Andre Mijatovic",73,47,35,1
"3203",38178,"Juri Judt",70,146,33,1
"3204",38181,"Stephan Schrock",72,59,13,1
"3205",38182,"Torsten Oehrl",68,57,29,1
"3206",38183,"Christian Timm",72,123,9,1
"3207",38186,"Dejan Kelhar",63,82,37,1
"3208",38188,"Martin Lanig",74,55,86,1
"3209",38190,"Stefan Reisinger",72,58,32,1
"3210",38206,"Alexander Iashvili",75,128,13,1
"3211",38212,"Boubacar Diarra",66,89,10,1
"3212",38213,"Andreas Ibertsberger",72,128,65,1
"3213",38215,"Youssef Wasef Mohamad",77,125,89,1
"3214",38216,"Jonathan Pitroipa",78,49,124,2
"3215",38217,"Wilfried Sanou",68,43,6,1
"3216",38229,"Bryan Ruiz",82,36,167,4
"3217",38230,"Apoula Edima Edel",76,375,45,1
"3218",38231,"Ernest Webnje Nfor",69,53,98,1
"3219",38233,"Randall Azofeifa",69,55,31,1
"3220",38239,"Ricardo Quaresma",86,113,41,3
"3221",38241,"Helder Barbosa",78,60,85,2
"3222",38244,"Mark van Bommel",84,162,129,3
"3223",38246,"Christophe Gregoire",71,105,30,2
"3224",38247,"Damir Mirvic",62,118,34,1
"3225",38248,"Dario Smoje",72,142,2,1
"3226",38249,"Davy De Beule",71,140,89,2
"3227",38251,"Dominic Foley",69,73,33,1
"3228",38253,"Guillaume Gillet",76,60,195,2
"3229",38254,"Jean Beausejour",75,50,57,1
"3230",38255,"Kenny Thompson",66,55,66,1
"3231",38257,"Nebojsa Pavlovic",69,66,143,1
"3232",38262,"Steve De Ridder",70,58,82,2
"3233",38263,"Aristide Bance",75,40,32,1
"3234",38273,"Hassan El Mouataz",65,39,48,1
"3235",38289,"Jugoslav Lazic",67,320,38,1
"3236",38290,"Killan Overmeire",73,37,173,1
"3237",38292,"Olivier Doll",68,119,34,1
"3238",38293,"Joao Carlos",73,51,57,1
"3239",38295,"Mady Saidou Panandetiguiri",65,134,20,1
"3240",38312,"Chemcedine El Araichi",64,54,19,1
"3241",38318,"Jurgen Sierens",64,311,39,1
"3242",38322,"Martijn Monteyne",65,49,124,2
"3243",38323,"Maxime Annys",65,56,59,1
"3244",38327,"Wouter Biebauw",68,339,59,1
"3245",38332,"Emanuel Sarki",63,60,30,2
"3246",38336,"Nabil Dirar",75,50,100,2
"3247",38337,"Stef Wils",71,33,103,1
"3248",38339,"Wouter Corstjens",64,48,86,1
"3249",38341,"Yves De Winter",68,336,94,2
"3250",38342,"Bernt Evens",65,50,117,1
"3251",38343,"Jef Delen",67,87,72,1
"3252",38347,"Marc Wagemakers",63,110,48,1
"3253",38348,"Michael Modubi",64,139,13,1
"3254",38349,"Nico van Kerckhoven",73,101,32,1
"3255",38353,"Tom van Imschoot",65,59,24,1
"3256",38354,"Wim Mennes",66,56,81,1
"3257",38357,"Oleg Iachtchouk",70,57,80,1
"3258",38360,"Laurent Delorge",68,47,73,1
"3259",38362,"Ariel Ibagaza",83,131,33,1
"3260",38363,"Roland Lamah",75,56,74,3
"3261",38364,"Sami Allagui",75,53,63,1
"3262",38365,"Sebastien Siani",70,45,64,1
"3263",38366,"Vadis Odjidja-Ofoe",74,54,100,2
"3264",38367,"Andrija Delibasic",72,47,16,1
"3265",38368,"Anthony Vanden Borre",73,141,59,3
"3266",38369,"Dieumerci Mbokani",79,45,88,4
"3267",38371,"Bart Goor",77,114,62,1
"3268",38372,"Yoshito Okubo",71,146,1,1
"3269",38373,"Cheik Tiote",82,37,148,2
"3270",38378,"Jonathan Legear",73,59,37,1
"3271",38379,"Braulio",75,120,12,1
"3272",38380,"Mark de Man",68,139,5,1
"3273",38382,"Mohammed Tchite",77,124,100,2
"3274",38383,"Mbark Boussoufa",82,64,61,1
"3275",38385,"Nicolas Pareja",79,70,110,1
"3276",38388,"Olivier Deschacht",73,48,137,1
"3277",38389,"Roland Juhasz",75,57,92,1
"3278",38391,"Silvio Proto",75,371,184,1
"3279",38393,"Lucas Biglia",82,52,178,2
"3280",38395,"Alberto Cifuentes",71,354,15,1
"3281",38398,"Juan Arango",79,36,188,2
"3282",38403,"Jorge Lopez",79,153,35,2
"3283",38406,"Rafita",68,43,24,1
"3284",38419,"Mahamadou Habib Habibou",71,45,75,2
"3285",38424,"Juanfran",81,57,250,1
"3286",38427,"Jordi Codina",76,384,64,1
"3287",38431,"Borja Fernandez",75,148,110,1
"3288",38432,"Dante",84,51,191,1
"3289",38433,"Borja Valero",83,39,257,3
"3290",38434,"Damien Lahaye",58,290,7,1
"3291",38435,"Fabien Camus",74,51,105,2
"3292",38439,"Gregory Christ",66,141,43,1
"3293",38440,"Joseph Akpala",72,44,69,2
"3294",38441,"Laurent Ciman",77,60,123,1
"3295",38449,"Miguel Pallardo",74,138,32,2
"3296",38451,"Juanlu",72,145,31,1
"3297",38458,"Gonzalo Rodriguez",82,53,223,2
"3298",38460,"Diego Forlan",87,42,98,2
"3299",38467,"Mariano Damian Barbosa",75,380,3,1
"3300",38468,"David Fuster Torrijos",75,41,11,1
"3301",38469,"Verza",76,62,90,1
"3302",38471,"Manuel Victor",76,153,21,1
"3303",38475,"Francisco Farinos",75,59,29,1
"3304",38479,"Javier Calleja",73,160,41,1
"3305",38484,"Juan Carlos",71,355,7,1
"3306",38489,"Xisco Nadal",68,45,12,1
"3307",38490,"Christian Vieri",84,72,3,1
"3308",38491,"Mido",77,116,21,2
"3309",38492,"Maniche",84,129,56,3
"3310",38495,"Andrius Velicka",74,121,7,1
"3311",38497,"Jim Hamilton",60,132,13,1
"3312",38502,"Marcelinho",71,40,13,1
"3313",38504,"Andre Bikey",74,144,26,1
"3314",38507,"Nano",75,112,16,1
"3315",38520,"Sergio Sanchez",71,358,7,1
"3316",38521,"Nacho Monreal",80,29,216,2
"3317",38526,"Gorka Brit",72,139,11,1
"3318",38534,"Javier Flano",71,138,6,1
"3319",38536,"Enaut Zubikarai",71,353,30,2
"3320",38539,"Nestor Susaeta",68,60,4,1
"3321",38540,"Gorka Elustondo",75,62,61,1
"3322",38546,"Gorka Larrea Garcia",66,49,2,1
"3323",38550,"Jose Javier Barkero",78,58,89,1
"3324",38551,"Joseba Llorente",81,143,74,1
"3325",38559,"Mikel Saizar",67,336,6,1
"3326",38561,"Sergio Boris",72,137,29,1
"3327",38567,"Nikola Zigic",80,151,37,2
"3328",38573,"Angel Lafita",78,149,156,1
"3329",38575,"Jose Movilla",78,158,59,1
"3330",38576,"Alberto Zapater",75,112,35,2
"3331",38578,"Sergio Garcia",79,152,160,1
"3332",38581,"Corona",75,43,85,1
"3333",38599,"Benjamin Baltes",62,45,5,1
"3334",38601,"Theofanis Gekas",78,144,60,3
"3335",38604,"Przemyslaw Trytko",61,68,57,1
"3336",38606,"Jonathan Santana",76,119,5,1
"3337",38607,"Domingos Alexandre Martins da Costa Alex",70,37,93,1
"3338",38608,"Junior Agogo",64,61,9,1
"3339",38609,"Stiliyan Petrov",85,133,122,1
"3340",38612,"Adil Ramzi",67,47,37,1
"3341",38614,"Anthony Stokes",77,48,146,1
"3342",38617,"Adam Federici",73,371,27,1
"3343",38618,"Marcel Seip",66,48,31,1
"3344",38625,"Arnaud Buhler",65,130,130,1
"3345",38626,"Frederic Page",60,47,103,1
"3346",38628,"Sven Neuhaus",67,327,2,1
"3347",38647,"Stefan Aigner",77,58,108,1
"3348",38668,"Philipp Heerwagen",71,348,33,1
"3349",38672,"Stefan Buck",66,115,3,1
"3350",38697,"Jonathan Woodgate",82,122,53,1
"3351",38699,"Giuseppe Rossi",85,44,137,2
"3352",38700,"Florent Sinama-Pongolle",83,137,51,4
"3353",38701,"Manuel Fernandes",80,146,33,1
"3354",38703,"Souleymane Diawara",82,141,161,1
"3355",38704,"Tommy Smith",73,119,16,1
"3356",38711,"Keith Andrews",74,144,59,1
"3357",38717,"Mirko Vucinic",84,78,132,1
"3358",38719,"Rodrigo Defendi",73,101,30,1
"3359",38722,"Johann Vogel",73,113,3,1
"3360",38725,"Sebastian Schindzielorz",70,126,4,1
"3361",38727,"Giorgi Popkhadze",65,59,22,1
"3362",38728,"Richard Socrier",71,45,11,1
"3363",38729,"Leandro Cufre",74,52,18,2
"3364",38731,"Nathan Doyle",66,34,2,1
"3365",38732,"Hermanni Vuorinen",63,51,8,1
"3366",38746,"Sebastian Eguren",77,138,76,1
"3367",38751,"Ricardo Oliveira",83,90,15,1
"3368",38755,"Ricardo Fuller",75,61,59,1
"3369",38759,"Daniel Graham",76,48,76,1
"3370",38761,"Derek Young",66,120,53,1
"3371",38762,"Cristiano Doni",79,151,52,1
"3372",38763,"Calum Elliot",66,114,26,1
"3373",38773,"Danijel Ljuboja",77,134,106,2
"3374",38777,"Jordan Remacle",70,46,86,1
"3375",38778,"Oleksandr Iakovenko",71,59,69,3
"3376",38780,"Goran Ljubojevic",71,46,1,1
"3377",38782,"Jelle Vossen",76,49,103,1
"3378",38784,"Wim De Decker",66,62,93,1
"3379",38785,"Eric Matoukou",67,43,50,1
"3380",38786,"Faris Haroun",72,143,70,1
"3381",38788,"Gonzague Vandooren",64,131,35,1
"3382",38789,"Hans Cornelis",71,154,117,1
"3383",38791,"Kenneth van Goethem",64,46,36,1
"3384",38792,"Kevin Vandenbergh",73,95,45,2
"3385",38793,"Logan Bailly",76,379,102,3
"3386",38794,"Marvin Ogunjimi",73,36,57,2
"3387",38795,"Sebastien Pocognoli",75,55,118,4
"3388",38797,"Sinan Bolat",76,383,78,1
"3389",38798,"Thomas Chatelle",72,144,38,2
"3390",38799,"Tom Soetaers",71,140,4,1
"3391",38800,"Tomislav Mikulic",68,132,89,2
"3392",38801,"Wouter Vrancken",68,132,12,1
"3393",38802,"Steed Malbranque",79,144,152,2
"3394",38804,"dos Santos Fabio Junior",70,55,28,1
"3395",38805,"Stephan Andersen",75,358,56,3
"3396",38807,"James Milner",82,38,187,1
"3397",38810,"Angelos Charisteas",78,94,12,2
"3398",38812,"Liam Miller",73,104,63,2
"3399",38815,"Jan Kromkamp",73,140,4,1
"3400",38816,"Kevin Kilbane",78,105,33,1
"3401",38817,"Carlos Tevez",88,149,174,2
"3402",38818,"Javier Mascherano",86,34,212,2
"3403",38820,"Niko Kranjcar",81,148,61,1
"3404",38821,"Jose Antonio Reyes",85,57,152,2
"3405",38822,"Julio Baptista",82,115,52,2
"3406",38824,"Pascal Cygan",76,135,3,1
"3407",38827,"Amauri",85,151,127,1
"3408",38828,"Ervin Skela,30",72,115,33,1
"3409",38831,"Wayne Routledge",76,59,138,1
"3410",38834,"Ashley Cole",85,47,184,2
"3411",38835,"William Gallas",85,60,106,1
"3412",38836,"Pascal Chimbonda",80,148,39,1
"3413",38837,"DaMarcus Beasley",80,113,12,1
"3414",38842,"Arthur Boka",77,63,129,2
"3415",38843,"Ze Roberto",90,91,81,1
"3416",38848,"Milivoje Novakovic",79,128,98,1
"3417",38856,"Chris Eagles",74,136,46,1
"3418",38863,"Junichi Inamoto,20",72,143,20,2
"3419",38865,"Colin Kazim-Richards",77,145,43,3
"3420",38866,"Paul Lawson",64,58,28,1
"3421",38880,"Ross Wallace",72,47,1,1
"3422",38886,"Miguel Angel de las Cuevas",77,49,133,1
"3423",38887,"Carlos Acuna",72,103,3,1
"3424",38888,"Cesar Peixoto",75,149,82,1
"3425",38889,"Juanma",75,133,22,1
"3426",38890,"Pablo Amo",73,133,9,1
"3427",38899,"Robert Huth",80,111,215,1
"3428",38900,"Shefki Kuqi",76,69,1,1
"3429",38906,"Nicolas Timmermans",64,47,50,1
"3430",38907,"Nicki Bille Nielsen",70,48,16,3
"3431",38913,"Orlando Engelaar",78,147,81,2
"3432",38915,"Dragan Mrdja",72,58,25,1
"3433",38920,"Cyril Thereau",78,47,199,1
"3434",38922,"Lionel Scaloni",75,151,49,2
"3435",38932,"Mariano Gonzalez",78,153,24,1
"3436",38938,"Paul Constantin Codrea",75,153,52,1
"3437",38943,"Marco Di Loreto",78,150,17,1
"3438",38945,"Mario Carevic",68,143,48,1
"3439",38947,"Mustapha Jarju Alasan",68,56,42,1
"3440",38951,"Issiar Dia",73,67,52,1
"3441",38952,"Damian Macaluso Rojas",67,115,37,1
"3442",38953,"Nathan Goris",61,305,1,1
"3443",38956,"Seth De Witte",73,53,98,1
"3444",38962,"Sven van der Jeugt",59,295,19,1
"3445",38966,"Lee Miller",75,148,61,1
"3446",38969,"Yoni Buyens",71,47,120,1
"3447",38971,"Marko Muslin",61,42,17,1
"3448",38979,"Danny Buijs",67,49,58,2
"3449",38994,"Rafael",80,62,114,2
"3450",38999,"Euzebiusz Smolarek",76,134,32,3
"3451",39000,"Martin Amedick",76,117,36,1
"3452",39022,"Oliver Fink",70,51,21,1
"3453",39027,"Vincent Kompany",86,38,213,1
"3454",39032,"Sotirios Kyrgiakos",80,140,33,2
"3455",39045,"Szabolcs Huszti",78,59,80,1
"3456",39054,"Ismael Bouzid",70,120,61,1
"3457",39066,"Roberto Damian Colautti",73,131,25,1
"3458",39069,"Lukasz Gargula",74,162,84,1
"3459",39070,"Arkadiusz Glowacki",72,46,133,1
"3460",39073,"Geovanni",78,158,48,1
"3461",39079,"Gary Miller",63,52,59,1
"3462",39081,"Philip Haglund",69,47,13,1
"3463",39091,"Goran Popov",69,47,45,2
"3464",39102,"Ivan Trickovski",69,42,11,2
"3465",39105,"Paulo Machado",75,41,103,1
"3466",39106,"Piotr Trochowski",82,158,108,2
"3467",39107,"Dean Shiels",71,60,49,1
"3468",39109,"Charlie Adam",80,31,137,2
"3469",39122,"Jonas",83,43,142,2
"3470",39136,"Dusan Djuric",74,51,101,2
"3471",39139,"Ola Toivonen",78,44,163,3
"3472",39141,"Marcus Berg",78,51,55,2
"3473",39142,"Henok Goitom",77,148,43,1
"3474",39145,"Alesandro Cordaro",69,53,135,1
"3475",39148,"Baptiste Ulens",64,61,12,1
"3476",39153,"Cedric Berthelin",65,311,41,1
"3477",39163,"Dimitrios Eleftheropoulos",71,352,1,1
"3478",39170,"Andrea Consigli",80,390,222,1
"3479",39180,"Jose Espinal",57,119,1,1
"3480",39185,"Medina Fabiano",69,139,58,1
"3481",39190,"Adriano Ferreira Pinto",75,145,48,1
"3482",39191,"Moris Carrozzieri",75,53,32,1
"3483",39194,"Massimo Donati",82,153,107,2
"3484",39197,"Alessio Manzoni",62,54,1,1
"3485",39198,"Fernando Damian Tissone",77,142,117,2
"3486",39199,"Adriano Pereira da Silva",69,56,62,1
"3487",39200,"Luca Ariatti",73,94,37,1
"3488",39201,"Gianpaolo Bellini",76,158,117,1
"3489",39203,"Davide Bombardini",73,151,24,1
"3490",39204,"Alex Calderoni",73,377,8,1
"3491",39206,"Simone Loria",78,146,15,1
"3492",39207,"Giulio Migliaccio",77,54,153,1
"3493",39208,"Claudio Rivalta",71,133,10,1
"3494",39210,"Jose Leonardo Talamonti",71,147,43,1
"3495",39211,"Nicola Ventola",78,42,3,1
"3496",39213,"Lasse Schoene",77,59,174,1
"3497",39215,"Michael Krohn-Dehli",79,60,104,1
"3498",39218,"Claudio Pani",66,147,1,1
"3499",39222,"Davide Biondini",77,147,200,1
"3500",39223,"Andy Webster",74,104,100,1
"3501",39225,"Rickie Lambert",76,57,78,1
"3502",39229,"Cristiano Del Grosso",72,149,148,1
"3503",39232,"Simone Pepe",80,44,106,1
"3504",39233,"Gabriel Penalba",74,46,2,1
"3505",39264,"Giuseppe Colucci",73,127,58,1
"3506",39266,"Mark Edusei",70,129,41,1
"3507",39267,"Mariano Julio Izco",75,52,158,1
"3508",39271,"Takayuki Morimoto",76,129,47,1
